lon,lat,elevation
7.64382,45.95867,2761
7.64425,45.95867,2760
7.64468,45.95867,2758
7.64511,45.95867,2755
7.64554,45.95867,2751
7.64597,45.95867,2747
7.64640,45.95867,2741
7.62451,45.95837,2777
7.62494,45.95837,2773
7.62537,45.95837,2771
7.62580,45.95837,2772
7.62623,45.95837,2776
7.62666,45.95837,2784
7.62709,45.95837,2791
7.62752,45.95837,2796
7.62794,45.95837,2800
7.62837,45.95837,2802
7.62880,45.95837,2798
7.62923,45.95837,2783
7.62966,45.95837,2757
7.63009,45.95837,2732
7.63052,45.95837,2705
7.63095,45.95837,2686
7.63138,45.95837,2675
7.63181,45.95837,2669
7.63224,45.95837,2664
7.63267,45.95837,2663
7.63309,45.95837,2662
7.63352,45.95837,2663
7.63395,45.95837,2663
7.63438,45.95837,2662
7.63481,45.95837,2662
7.63524,45.95837,2663
7.63567,45.95837,2663
7.63610,45.95837,2664
7.63653,45.95837,2667
7.63696,45.95837,2671
7.63739,45.95837,2675
7.63782,45.95837,2681
7.63824,45.95837,2686
7.63867,45.95837,2692
7.63910,45.95837,2698
7.63953,45.95837,2704
7.63996,45.95837,2711
7.64039,45.95837,2716
7.64082,45.95837,2720
7.64125,45.95837,2724
7.64168,45.95837,2729
7.64211,45.95837,2733
7.64254,45.95837,2738
7.64297,45.95837,2742
7.64339,45.95837,2745
7.64382,45.95837,2746
7.64425,45.95837,2745
7.64468,45.95837,2744
7.64511,45.95837,2740
7.64554,45.95837,2737
7.64597,45.95837,2732
7.64640,45.95837,2727
7.62451,45.95807,2763
7.62494,45.95807,2759
7.62537,45.95807,2756
7.62580,45.95807,2757
7.62623,45.95807,2760
7.62666,45.95807,2768
7.62709,45.95807,2774
7.62752,45.95807,2777
7.62794,45.95807,2779
7.62837,45.95807,2779
7.62880,45.95807,2772
7.62923,45.95807,2755
7.62966,45.95807,2730
7.63009,45.95807,2706
7.63052,45.95807,2684
7.63095,45.95807,2672
7.63138,45.95807,2664
7.63181,45.95807,2659
7.63224,45.95807,2655
7.63267,45.95807,2653
7.63309,45.95807,2653
7.63352,45.95807,2653
7.63395,45.95807,2652
7.63438,45.95807,2652
7.63481,45.95807,2651
7.63524,45.95807,2650
7.63567,45.95807,2649
7.63610,45.95807,2648
7.63653,45.95807,2647
7.63696,45.95807,2649
7.63739,45.95807,2652
7.63782,45.95807,2656
7.63824,45.95807,2661
7.63867,45.95807,2667
7.63910,45.95807,2673
7.63953,45.95807,2680
7.63996,45.95807,2686
7.64039,45.95807,2693
7.64082,45.95807,2699
7.64125,45.95807,2705
7.64168,45.95807,2711
7.64211,45.95807,2716
7.64254,45.95807,2722
7.64297,45.95807,2726
7.64339,45.95807,2729
7.64382,45.95807,2730
7.64425,45.95807,2729
7.64468,45.95807,2727
7.64511,45.95807,2724
7.64554,45.95807,2720
7.64597,45.95807,2715
7.64640,45.95807,2710
7.62451,45.95777,2752
7.62494,45.95777,2749
7.62537,45.95777,2746
7.62580,45.95777,2745
7.62623,45.95777,2747
7.62666,45.95777,2752
7.62709,45.95777,2756
7.62752,45.95777,2759
7.62794,45.95777,2762
7.62837,45.95777,2759
7.62880,45.95777,2750
7.62923,45.95777,2733
7.62966,45.95777,2709
7.63009,45.95777,2686
7.63052,45.95777,2670
7.63095,45.95777,2661
7.63138,45.95777,2655
7.63181,45.95777,2650
7.63224,45.95777,2646
7.63267,45.95777,2645
7.63309,45.95777,2644
7.63352,45.95777,2643
7.63395,45.95777,2642
7.63438,45.95777,2641
7.63481,45.95777,2640
7.63524,45.95777,2638
7.63567,45.95777,2635
7.63610,45.95777,2632
7.63653,45.95777,2628
7.63696,45.95777,2628
7.63739,45.95777,2629
7.63782,45.95777,2633
7.63824,45.95777,2638
7.63867,45.95777,2644
7.63910,45.95777,2651
7.63953,45.95777,2658
7.63996,45.95777,2664
7.64039,45.95777,2672
7.64082,45.95777,2679
7.64125,45.95777,2686
7.64168,45.95777,2693
7.64211,45.95777,2699
7.64254,45.95777,2706
7.64297,45.95777,2711
7.64339,45.95777,2713
7.64382,45.95777,2713
7.64425,45.95777,2712
7.64468,45.95777,2709
7.64511,45.95777,2705
7.64554,45.95777,2700
7.64597,45.95777,2697
7.64640,45.95777,2693
7.62451,45.95747,2740
7.62494,45.95747,2738
7.62537,45.95747,2736
7.62580,45.95747,2735
7.62623,45.95747,2735
7.62666,45.95747,2738
7.62709,45.95747,2741
7.62752,45.95747,2744
7.62794,45.95747,2747
7.62837,45.95747,2744
7.62880,45.95747,2733
7.62923,45.95747,2717
7.62966,45.95747,2695
7.63009,45.95747,2674
7.63052,45.95747,2659
7.63095,45.95747,2652
7.63138,45.95747,2647
7.63181,45.95747,2642
7.63224,45.95747,2640
7.63267,45.95747,2638
7.63309,45.95747,2637
7.63352,45.95747,2635
7.63395,45.95747,2633
7.63438,45.95747,2631
7.63481,45.95747,2628
7.63524,45.95747,2624
7.63567,45.95747,2620
7.63610,45.95747,2614
7.63653,45.95747,2610
7.63696,45.95747,2607
7.63739,45.95747,2607
7.63782,45.95747,2612
7.63824,45.95747,2617
7.63867,45.95747,2624
7.63910,45.95747,2632
7.63953,45.95747,2639
7.63996,45.95747,2647
7.64039,45.95747,2655
7.64082,45.95747,2662
7.64125,45.95747,2669
7.64168,45.95747,2675
7.64211,45.95747,2682
7.64254,45.95747,2689
7.64297,45.95747,2694
7.64339,45.95747,2696
7.64382,45.95747,2696
7.64425,45.95747,2693
7.64468,45.95747,2690
7.64511,45.95747,2685
7.64554,45.95747,2681
7.64597,45.95747,2678
7.64640,45.95747,2675
7.62451,45.95718,2726
7.62494,45.95718,2725
7.62537,45.95718,2725
7.62580,45.95718,2725
7.62623,45.95718,2725
7.62666,45.95718,2727
7.62709,45.95718,2730
7.62752,45.95718,2733
7.62794,45.95718,2735
7.62837,45.95718,2733
7.62880,45.95718,2720
7.62923,45.95718,2703
7.62966,45.95718,2682
7.63009,45.95718,2661
7.63052,45.95718,2650
7.63095,45.95718,2644
7.63138,45.95718,2639
7.63181,45.95718,2636
7.63224,45.95718,2634
7.63267,45.95718,2633
7.63309,45.95718,2630
7.63352,45.95718,2627
7.63395,45.95718,2624
7.63438,45.95718,2620
7.63481,45.95718,2616
7.63524,45.95718,2610
7.63567,45.95718,2603
7.63610,45.95718,2596
7.63653,45.95718,2590
7.63696,45.95718,2587
7.63739,45.95718,2588
7.63782,45.95718,2593
7.63824,45.95718,2600
7.63867,45.95718,2608
7.63910,45.95718,2615
7.63953,45.95718,2624
7.63996,45.95718,2631
7.64039,45.95718,2640
7.64082,45.95718,2648
7.64125,45.95718,2654
7.64168,45.95718,2661
7.64211,45.95718,2667
7.64254,45.95718,2672
7.64297,45.95718,2677
7.64339,45.95718,2679
7.64382,45.95718,2678
7.64425,45.95718,2675
7.64468,45.95718,2672
7.64511,45.95718,2667
7.64554,45.95718,2662
7.64597,45.95718,2659
7.64640,45.95718,2657
7.62451,45.95688,2710
7.62494,45.95688,2712
7.62537,45.95688,2714
7.62580,45.95688,2715
7.62623,45.95688,2715
7.62666,45.95688,2719
7.62709,45.95688,2722
7.62752,45.95688,2725
7.62794,45.95688,2727
7.62837,45.95688,2723
7.62880,45.95688,2710
7.62923,45.95688,2692
7.62966,45.95688,2670
7.63009,45.95688,2651
7.63052,45.95688,2641
7.63095,45.95688,2636
7.63138,45.95688,2633
7.63181,45.95688,2630
7.63224,45.95688,2629
7.63267,45.95688,2627
7.63309,45.95688,2623
7.63352,45.95688,2618
7.63395,45.95688,2613
7.63438,45.95688,2607
7.63481,45.95688,2600
7.63524,45.95688,2593
7.63567,45.95688,2583
7.63610,45.95688,2576
7.63653,45.95688,2570
7.63696,45.95688,2568
7.63739,45.95688,2569
7.63782,45.95688,2575
7.63824,45.95688,2583
7.63867,45.95688,2592
7.63910,45.95688,2600
7.63953,45.95688,2609
7.63996,45.95688,2618
7.64039,45.95688,2626
7.64082,45.95688,2635
7.64125,45.95688,2642
7.64168,45.95688,2649
7.64211,45.95688,2654
7.64254,45.95688,2659
7.64297,45.95688,2663
7.64339,45.95688,2664
7.64382,45.95688,2663
7.64425,45.95688,2660
7.64468,45.95688,2656
7.64511,45.95688,2651
7.64554,45.95688,2646
7.64597,45.95688,2642
7.64640,45.95688,2638
7.62451,45.95658,2692
7.62494,45.95658,2696
7.62537,45.95658,2701
7.62580,45.95658,2704
7.62623,45.95658,2706
7.62666,45.95658,2710
7.62709,45.95658,2714
7.62752,45.95658,2717
7.62794,45.95658,2719
7.62837,45.95658,2714
7.62880,45.95658,2699
7.62923,45.95658,2680
7.62966,45.95658,2659
7.63009,45.95658,2644
7.63052,45.95658,2635
7.63095,45.95658,2630
7.63138,45.95658,2626
7.63181,45.95658,2624
7.63224,45.95658,2622
7.63267,45.95658,2619
7.63309,45.95658,2613
7.63352,45.95658,2607
7.63395,45.95658,2600
7.63438,45.95658,2591
7.63481,45.95658,2582
7.63524,45.95658,2572
7.63567,45.95658,2563
7.63610,45.95658,2556
7.63653,45.95658,2550
7.63696,45.95658,2549
7.63739,45.95658,2552
7.63782,45.95658,2558
7.63824,45.95658,2567
7.63867,45.95658,2576
7.63910,45.95658,2585
7.63953,45.95658,2595
7.63996,45.95658,2604
7.64039,45.95658,2613
7.64082,45.95658,2622
7.64125,45.95658,2630
7.64168,45.95658,2637
7.64211,45.95658,2643
7.64254,45.95658,2647
7.64297,45.95658,2651
7.64339,45.95658,2652
7.64382,45.95658,2652
7.64425,45.95658,2649
7.64468,45.95658,2643
7.64511,45.95658,2636
7.64554,45.95658,2629
7.64597,45.95658,2623
7.64640,45.95658,2618
7.62451,45.95628,2676
7.62494,45.95628,2682
7.62537,45.95628,2687
7.62580,45.95628,2691
7.62623,45.95628,2695
7.62666,45.95628,2700
7.62709,45.95628,2704
7.62752,45.95628,2709
7.62794,45.95628,2712
7.62837,45.95628,2706
7.62880,45.95628,2691
7.62923,45.95628,2669
7.62966,45.95628,2649
7.63009,45.95628,2637
7.63052,45.95628,2628
7.63095,45.95628,2623
7.63138,45.95628,2619
7.63181,45.95628,2617
7.63224,45.95628,2613
7.63267,45.95628,2608
7.63309,45.95628,2602
7.63352,45.95628,2593
7.63395,45.95628,2583
7.63438,45.95628,2572
7.63481,45.95628,2562
7.63524,45.95628,2552
7.63567,45.95628,2543
7.63610,45.95628,2537
7.63653,45.95628,2533
7.63696,45.95628,2533
7.63739,45.95628,2537
7.63782,45.95628,2544
7.63824,45.95628,2553
7.63867,45.95628,2563
7.63910,45.95628,2573
7.63953,45.95628,2583
7.63996,45.95628,2591
7.64039,45.95628,2601
7.64082,45.95628,2611
7.64125,45.95628,2619
7.64168,45.95628,2626
7.64211,45.95628,2631
7.64254,45.95628,2635
7.64297,45.95628,2639
7.64339,45.95628,2640
7.64382,45.95628,2640
7.64425,45.95628,2636
7.64468,45.95628,2629
7.64511,45.95628,2621
7.64554,45.95628,2612
7.64597,45.95628,2603
7.64640,45.95628,2595
7.62451,45.95598,2659
7.62494,45.95598,2665
7.62537,45.95598,2671
7.62580,45.95598,2676
7.62623,45.95598,2683
7.62666,45.95598,2689
7.62709,45.95598,2695
7.62752,45.95598,2699
7.62794,45.95598,2701
7.62837,45.95598,2696
7.62880,45.95598,2682
7.62923,45.95598,2660
7.62966,45.95598,2642
7.63009,45.95598,2629
7.63052,45.95598,2621
7.63095,45.95598,2616
7.63138,45.95598,2611
7.63181,45.95598,2607
7.63224,45.95598,2602
7.63267,45.95598,2595
7.63309,45.95598,2586
7.63352,45.95598,2576
7.63395,45.95598,2564
7.63438,45.95598,2552
7.63481,45.95598,2541
7.63524,45.95598,2532
7.63567,45.95598,2525
7.63610,45.95598,2520
7.63653,45.95598,2518
7.63696,45.95598,2520
7.63739,45.95598,2524
7.63782,45.95598,2532
7.63824,45.95598,2541
7.63867,45.95598,2551
7.63910,45.95598,2562
7.63953,45.95598,2573
7.63996,45.95598,2582
7.64039,45.95598,2592
7.64082,45.95598,2600
7.64125,45.95598,2609
7.64168,45.95598,2615
7.64211,45.95598,2620
7.64254,45.95598,2623
7.64297,45.95598,2624
7.64339,45.95598,2625
7.64382,45.95598,2624
7.64425,45.95598,2619
7.64468,45.95598,2612
7.64511,45.95598,2602
7.64554,45.95598,2590
7.64597,45.95598,2578
7.64640,45.95598,2566
7.62451,45.95568,2642
7.62494,45.95568,2648
7.62537,45.95568,2654
7.62580,45.95568,2661
7.62623,45.95568,2669
7.62666,45.95568,2678
7.62709,45.95568,2685
7.62752,45.95568,2690
7.62794,45.95568,2689
7.62837,45.95568,2684
7.62880,45.95568,2669
7.62923,45.95568,2651
7.62966,45.95568,2635
7.63009,45.95568,2624
7.63052,45.95568,2615
7.63095,45.95568,2609
7.63138,45.95568,2603
7.63181,45.95568,2596
7.63224,45.95568,2589
7.63267,45.95568,2580
7.63309,45.95568,2570
7.63352,45.95568,2558
7.63395,45.95568,2545
7.63438,45.95568,2534
7.63481,45.95568,2524
7.63524,45.95568,2516
7.63567,45.95568,2509
7.63610,45.95568,2506
7.63653,45.95568,2506
7.63696,45.95568,2509
7.63739,45.95568,2514
7.63782,45.95568,2521
7.63824,45.95568,2531
7.63867,45.95568,2542
7.63910,45.95568,2554
7.63953,45.95568,2565
7.63996,45.95568,2575
7.64039,45.95568,2584
7.64082,45.95568,2593
7.64125,45.95568,2600
7.64168,45.95568,2606
7.64211,45.95568,2610
7.64254,45.95568,2610
7.64297,45.95568,2609
7.64339,45.95568,2607
7.64382,45.95568,2605
7.64425,45.95568,2600
7.64468,45.95568,2591
7.64511,45.95568,2579
7.64554,45.95568,2563
7.64597,45.95568,2546
7.64640,45.95568,2528
7.62451,45.95539,2625
7.62494,45.95539,2630
7.62537,45.95539,2637
7.62580,45.95539,2646
7.62623,45.95539,2656
7.62666,45.95539,2667
7.62709,45.95539,2676
7.62752,45.95539,2680
7.62794,45.95539,2679
7.62837,45.95539,2672
7.62880,45.95539,2660
7.62923,45.95539,2644
7.62966,45.95539,2631
7.63009,45.95539,2620
7.63052,45.95539,2612
7.63095,45.95539,2604
7.63138,45.95539,2596
7.63181,45.95539,2587
7.63224,45.95539,2577
7.63267,45.95539,2566
7.63309,45.95539,2554
7.63352,45.95539,2542
7.63395,45.95539,2528
7.63438,45.95539,2518
7.63481,45.95539,2510
7.63524,45.95539,2503
7.63567,45.95539,2498
7.63610,45.95539,2495
7.63653,45.95539,2496
7.63696,45.95539,2499
7.63739,45.95539,2504
7.63782,45.95539,2512
7.63824,45.95539,2523
7.63867,45.95539,2534
7.63910,45.95539,2547
7.63953,45.95539,2559
7.63996,45.95539,2569
7.64039,45.95539,2579
7.64082,45.95539,2587
7.64125,45.95539,2593
7.64168,45.95539,2597
7.64211,45.95539,2597
7.64254,45.95539,2595
7.64297,45.95539,2592
7.64339,45.95539,2588
7.64382,45.95539,2584
7.64425,45.95539,2577
7.64468,45.95539,2566
7.64511,45.95539,2549
7.64554,45.95539,2529
7.64597,45.95539,2508
7.64640,45.95539,2486
7.62451,45.95509,2607
7.62494,45.95509,2613
7.62537,45.95509,2621
7.62580,45.95509,2630
7.62623,45.95509,2642
7.62666,45.95509,2654
7.62709,45.95509,2664
7.62752,45.95509,2671
7.62794,45.95509,2671
7.62837,45.95509,2665
7.62880,45.95509,2655
7.62923,45.95509,2642
7.62966,45.95509,2630
7.63009,45.95509,2620
7.63052,45.95509,2609
7.63095,45.95509,2600
7.63138,45.95509,2590
7.63181,45.95509,2578
7.63224,45.95509,2567
7.63267,45.95509,2555
7.63309,45.95509,2542
7.63352,45.95509,2529
7.63395,45.95509,2515
7.63438,45.95509,2506
7.63481,45.95509,2499
7.63524,45.95509,2493
7.63567,45.95509,2489
7.63610,45.95509,2487
7.63653,45.95509,2489
7.63696,45.95509,2491
7.63739,45.95509,2496
7.63782,45.95509,2505
7.63824,45.95509,2514
7.63867,45.95509,2527
7.63910,45.95509,2540
7.63953,45.95509,2552
7.63996,45.95509,2562
7.64039,45.95509,2571
7.64082,45.95509,2578
7.64125,45.95509,2583
7.64168,45.95509,2585
7.64211,45.95509,2583
7.64254,45.95509,2579
7.64297,45.95509,2573
7.64339,45.95509,2568
7.64382,45.95509,2562
7.64425,45.95509,2552
7.64468,45.95509,2536
7.64511,45.95509,2514
7.64554,45.95509,2490
7.64597,45.95509,2468
7.64640,45.95509,2448
7.62451,45.95479,2589
7.62494,45.95479,2595
7.62537,45.95479,2603
7.62580,45.95479,2613
7.62623,45.95479,2626
7.62666,45.95479,2639
7.62709,45.95479,2652
7.62752,45.95479,2661
7.62794,45.95479,2664
7.62837,45.95479,2661
7.62880,45.95479,2655
7.62923,45.95479,2643
7.62966,45.95479,2631
7.63009,45.95479,2618
7.63052,45.95479,2607
7.63095,45.95479,2596
7.63138,45.95479,2584
7.63181,45.95479,2572
7.63224,45.95479,2559
7.63267,45.95479,2546
7.63309,45.95479,2532
7.63352,45.95479,2518
7.63395,45.95479,2507
7.63438,45.95479,2498
7.63481,45.95479,2491
7.63524,45.95479,2486
7.63567,45.95479,2482
7.63610,45.95479,2481
7.63653,45.95479,2482
7.63696,45.95479,2485
7.63739,45.95479,2490
7.63782,45.95479,2498
7.63824,45.95479,2508
7.63867,45.95479,2521
7.63910,45.95479,2533
7.63953,45.95479,2545
7.63996,45.95479,2554
7.64039,45.95479,2561
7.64082,45.95479,2567
7.64125,45.95479,2570
7.64168,45.95479,2569
7.64211,45.95479,2566
7.64254,45.95479,2561
7.64297,45.95479,2555
7.64339,45.95479,2549
7.64382,45.95479,2541
7.64425,45.95479,2524
7.64468,45.95479,2501
7.64511,45.95479,2477
7.64554,45.95479,2452
7.64597,45.95479,2432
7.64640,45.95479,2419
7.62451,45.95449,2569
7.62494,45.95449,2574
7.62537,45.95449,2582
7.62580,45.95449,2594
7.62623,45.95449,2607
7.62666,45.95449,2622
7.62709,45.95449,2638
7.62752,45.95449,2650
7.62794,45.95449,2655
7.62837,45.95449,2656
7.62880,45.95449,2651
7.62923,45.95449,2641
7.62966,45.95449,2628
7.63009,45.95449,2615
7.63052,45.95449,2603
7.63095,45.95449,2592
7.63138,45.95449,2580
7.63181,45.95449,2567
7.63224,45.95449,2553
7.63267,45.95449,2538
7.63309,45.95449,2523
7.63352,45.95449,2509
7.63395,45.95449,2500
7.63438,45.95449,2492
7.63481,45.95449,2485
7.63524,45.95449,2480
7.63567,45.95449,2476
7.63610,45.95449,2475
7.63653,45.95449,2476
7.63696,45.95449,2478
7.63739,45.95449,2484
7.63782,45.95449,2492
7.63824,45.95449,2503
7.63867,45.95449,2514
7.63910,45.95449,2526
7.63953,45.95449,2536
7.63996,45.95449,2544
7.64039,45.95449,2549
7.64082,45.95449,2553
7.64125,45.95449,2554
7.64168,45.95449,2552
7.64211,45.95449,2548
7.64254,45.95449,2542
7.64297,45.95449,2536
7.64339,45.95449,2529
7.64382,45.95449,2515
7.64425,45.95449,2491
7.64468,45.95449,2464
7.64511,45.95449,2440
7.64554,45.95449,2419
7.64597,45.95449,2404
7.64640,45.95449,2396
7.62451,45.95419,2550
7.62494,45.95419,2554
7.62537,45.95419,2562
7.62580,45.95419,2572
7.62623,45.95419,2586
7.62666,45.95419,2602
7.62709,45.95419,2619
7.62752,45.95419,2632
7.62794,45.95419,2642
7.62837,45.95419,2645
7.62880,45.95419,2641
7.62923,45.95419,2632
7.62966,45.95419,2620
7.63009,45.95419,2608
7.63052,45.95419,2597
7.63095,45.95419,2586
7.63138,45.95419,2575
7.63181,45.95419,2562
7.63224,45.95419,2547
7.63267,45.95419,2531
7.63309,45.95419,2515
7.63352,45.95419,2502
7.63395,45.95419,2493
7.63438,45.95419,2486
7.63481,45.95419,2479
7.63524,45.95419,2475
7.63567,45.95419,2471
7.63610,45.95419,2469
7.63653,45.95419,2470
7.63696,45.95419,2473
7.63739,45.95419,2478
7.63782,45.95419,2487
7.63824,45.95419,2497
7.63867,45.95419,2508
7.63910,45.95419,2519
7.63953,45.95419,2527
7.63996,45.95419,2533
7.64039,45.95419,2536
7.64082,45.95419,2538
7.64125,45.95419,2537
7.64168,45.95419,2534
7.64211,45.95419,2529
7.64254,45.95419,2523
7.64297,45.95419,2516
7.64339,45.95419,2505
7.64382,45.95419,2483
7.64425,45.95419,2454
7.64468,45.95419,2429
7.64511,45.95419,2408
7.64554,45.95419,2391
7.64597,45.95419,2380
7.64640,45.95419,2378
7.62451,45.95389,2532
7.62494,45.95389,2534
7.62537,45.95389,2540
7.62580,45.95389,2550
7.62623,45.95389,2562
7.62666,45.95389,2577
7.62709,45.95389,2594
7.62752,45.95389,2609
7.62794,45.95389,2621
7.62837,45.95389,2628
7.62880,45.95389,2626
7.62923,45.95389,2619
7.62966,45.95389,2609
7.63009,45.95389,2599
7.63052,45.95389,2589
7.63095,45.95389,2579
7.63138,45.95389,2569
7.63181,45.95389,2556
7.63224,45.95389,2540
7.63267,45.95389,2523
7.63309,45.95389,2508
7.63352,45.95389,2495
7.63395,45.95389,2486
7.63438,45.95389,2478
7.63481,45.95389,2473
7.63524,45.95389,2469
7.63567,45.95389,2466
7.63610,45.95389,2464
7.63653,45.95389,2464
7.63696,45.95389,2467
7.63739,45.95389,2471
7.63782,45.95389,2479
7.63824,45.95389,2489
7.63867,45.95389,2500
7.63910,45.95389,2509
7.63953,45.95389,2516
7.63996,45.95389,2521
7.64039,45.95389,2522
7.64082,45.95389,2521
7.64125,45.95389,2519
7.64168,45.95389,2515
7.64211,45.95389,2509
7.64254,45.95389,2503
7.64297,45.95389,2494
7.64339,45.95389,2478
7.64382,45.95389,2448
7.64425,45.95389,2419
7.64468,45.95389,2396
7.64511,45.95389,2379
7.64554,45.95389,2367
7.64597,45.95389,2362
7.64640,45.95389,2364
7.62451,45.95360,2516
7.62494,45.95360,2516
7.62537,45.95360,2520
7.62580,45.95360,2528
7.62623,45.95360,2539
7.62666,45.95360,2553
7.62709,45.95360,2569
7.62752,45.95360,2585
7.62794,45.95360,2599
7.62837,45.95360,2607
7.62880,45.95360,2609
7.62923,45.95360,2604
7.62966,45.95360,2596
7.63009,45.95360,2589
7.63052,45.95360,2581
7.63095,45.95360,2572
7.63138,45.95360,2562
7.63181,45.95360,2548
7.63224,45.95360,2531
7.63267,45.95360,2514
7.63309,45.95360,2499
7.63352,45.95360,2488
7.63395,45.95360,2478
7.63438,45.95360,2472
7.63481,45.95360,2466
7.63524,45.95360,2462
7.63567,45.95360,2460
7.63610,45.95360,2458
7.63653,45.95360,2457
7.63696,45.95360,2460
7.63739,45.95360,2464
7.63782,45.95360,2471
7.63824,45.95360,2480
7.63867,45.95360,2489
7.63910,45.95360,2497
7.63953,45.95360,2503
7.63996,45.95360,2506
7.64039,45.95360,2507
7.64082,45.95360,2505
7.64125,45.95360,2501
7.64168,45.95360,2497
7.64211,45.95360,2490
7.64254,45.95360,2483
7.64297,45.95360,2472
7.64339,45.95360,2451
7.64382,45.95360,2418
7.64425,45.95360,2389
7.64468,45.95360,2368
7.64511,45.95360,2356
7.64554,45.95360,2349
7.64597,45.95360,2348
7.64640,45.95360,2354
7.62451,45.95330,2501
7.62494,45.95330,2500
7.62537,45.95330,2503
7.62580,45.95330,2509
7.62623,45.95330,2519
7.62666,45.95330,2531
7.62709,45.95330,2545
7.62752,45.95330,2561
7.62794,45.95330,2575
7.62837,45.95330,2585
7.62880,45.95330,2590
7.62923,45.95330,2589
7.62966,45.95330,2584
7.63009,45.95330,2579
7.63052,45.95330,2573
7.63095,45.95330,2565
7.63138,45.95330,2553
7.63181,45.95330,2539
7.63224,45.95330,2522
7.63267,45.95330,2505
7.63309,45.95330,2491
7.63352,45.95330,2481
7.63395,45.95330,2472
7.63438,45.95330,2465
7.63481,45.95330,2460
7.63524,45.95330,2456
7.63567,45.95330,2454
7.63610,45.95330,2452
7.63653,45.95330,2451
7.63696,45.95330,2453
7.63739,45.95330,2456
7.63782,45.95330,2462
7.63824,45.95330,2469
7.63867,45.95330,2475
7.63910,45.95330,2482
7.63953,45.95330,2488
7.63996,45.95330,2490
7.64039,45.95330,2491
7.64082,45.95330,2489
7.64125,45.95330,2485
7.64168,45.95330,2480
7.64211,45.95330,2471
7.64254,45.95330,2460
7.64297,45.95330,2446
7.64339,45.95330,2422
7.64382,45.95330,2390
7.64425,45.95330,2363
7.64468,45.95330,2347
7.64511,45.95330,2339
7.64554,45.95330,2337
7.64597,45.95330,2340
7.64640,45.95330,2347
7.62451,45.95300,2490
7.62494,45.95300,2487
7.62537,45.95300,2489
7.62580,45.95300,2493
7.62623,45.95300,2501
7.62666,45.95300,2512
7.62709,45.95300,2525
7.62752,45.95300,2540
7.62794,45.95300,2552
7.62837,45.95300,2563
7.62880,45.95300,2571
7.62923,45.95300,2573
7.62966,45.95300,2571
7.63009,45.95300,2568
7.63052,45.95300,2564
7.63095,45.95300,2555
7.63138,45.95300,2543
7.63181,45.95300,2528
7.63224,45.95300,2512
7.63267,45.95300,2497
7.63309,45.95300,2484
7.63352,45.95300,2475
7.63395,45.95300,2466
7.63438,45.95300,2460
7.63481,45.95300,2455
7.63524,45.95300,2450
7.63567,45.95300,2447
7.63610,45.95300,2445
7.63653,45.95300,2445
7.63696,45.95300,2445
7.63739,45.95300,2447
7.63782,45.95300,2451
7.63824,45.95300,2456
7.63867,45.95300,2460
7.63910,45.95300,2465
7.63953,45.95300,2470
7.63996,45.95300,2473
7.64039,45.95300,2474
7.64082,45.95300,2473
7.64125,45.95300,2469
7.64168,45.95300,2462
7.64211,45.95300,2449
7.64254,45.95300,2432
7.64297,45.95300,2414
7.64339,45.95300,2389
7.64382,45.95300,2362
7.64425,45.95300,2342
7.64468,45.95300,2332
7.64511,45.95300,2328
7.64554,45.95300,2330
7.64597,45.95300,2335
7.64640,45.95300,2341
7.62451,45.95270,2481
7.62494,45.95270,2477
7.62537,45.95270,2477
7.62580,45.95270,2479
7.62623,45.95270,2486
7.62666,45.95270,2496
7.62709,45.95270,2508
7.62752,45.95270,2522
7.62794,45.95270,2534
7.62837,45.95270,2544
7.62880,45.95270,2553
7.62923,45.95270,2557
7.62966,45.95270,2558
7.63009,45.95270,2556
7.63052,45.95270,2552
7.63095,45.95270,2543
7.63138,45.95270,2530
7.63181,45.95270,2515
7.63224,45.95270,2502
7.63267,45.95270,2489
7.63309,45.95270,2479
7.63352,45.95270,2470
7.63395,45.95270,2462
7.63438,45.95270,2455
7.63481,45.95270,2449
7.63524,45.95270,2444
7.63567,45.95270,2441
7.63610,45.95270,2439
7.63653,45.95270,2437
7.63696,45.95270,2437
7.63739,45.95270,2436
7.63782,45.95270,2437
7.63824,45.95270,2441
7.63867,45.95270,2444
7.63910,45.95270,2448
7.63953,45.95270,2452
7.63996,45.95270,2455
7.64039,45.95270,2455
7.64082,45.95270,2455
7.64125,45.95270,2449
7.64168,45.95270,2439
7.64211,45.95270,2422
7.64254,45.95270,2401
7.64297,45.95270,2379
7.64339,45.95270,2357
7.64382,45.95270,2338
7.64425,45.95270,2326
7.64468,45.95270,2321
7.64511,45.95270,2321
7.64554,45.95270,2324
7.64597,45.95270,2329
7.64640,45.95270,2335
7.62451,45.95240,2473
7.62494,45.95240,2468
7.62537,45.95240,2466
7.62580,45.95240,2468
7.62623,45.95240,2473
7.62666,45.95240,2483
7.62709,45.95240,2493
7.62752,45.95240,2506
7.62794,45.95240,2518
7.62837,45.95240,2528
7.62880,45.95240,2536
7.62923,45.95240,2542
7.62966,45.95240,2544
7.63009,45.95240,2542
7.63052,45.95240,2537
7.63095,45.95240,2529
7.63138,45.95240,2517
7.63181,45.95240,2504
7.63224,45.95240,2493
7.63267,45.95240,2484
7.63309,45.95240,2475
7.63352,45.95240,2467
7.63395,45.95240,2458
7.63438,45.95240,2450
7.63481,45.95240,2444
7.63524,45.95240,2439
7.63567,45.95240,2435
7.63610,45.95240,2432
7.63653,45.95240,2429
