yr,date,st,mag,inj,fat,lat,lon,len,wid
2012,2012-03-02,IN,3,5,3,39.0667,-85.407,8.69,350
2012,2012-03-02,KY,4,8,4,38.791,-84.633,9.85,880
2012,2012-03-02,KY,2,3,0,38.6,-84.89,5.4,150
2012,2012-03-02,KY,3,13,3,38.835,-84.353,20.41,440
2012,2012-03-02,OH,2,2,1,38.811,-83.5182,11.07,330
2012,2012-03-02,KY,3,118,10,37.905,-83.6146,84.99,1580
2012,2012-03-02,TN,2,20,0,36.2898,-85.4929,3.7,880
2012,2012-03-02,TN,2,0,0,36.302,-85.4673,6.94,400
2012,2012-03-02,KY,3,37,2,37.7012,-83.2745,49.04,1320
2012,2012-03-02,KY,2,40,6,37.1954,-84.2114,7.15,310
2012,2012-03-02,NC,2,0,0,35.0945,-84.2639,21.5,400
2012,2012-03-02,GA,3,1,0,33.8681,-85.2964,29.02,200
2012,2012-03-02,TN,2,4,0,36.5827,-83.6789,2.6,250
2012,2012-03-02,AL,2,0,0,32.7246,-86.5361,28.25,700
2012,2012-03-02,AL,2,4,1,32.8666,-85.9669,34.04,1000
2012,2012-03-03,NC,2,4,0,35.257,-80.687,2.94,200
2012,2012-03-03,GA,3,0,0,31.008,-83.2517,10.45,390
2012,2012-04-14,NE,2,0,0,40.4923,-96.2579,5.75,440
2012,2012-04-14,IA,2,4,0,40.7514,-95.8194,12.23,880
2012,2012-04-14,KS,4,0,0,38.406,-98.257,50.28,400
2012,2012-04-14,IA,2,2,0,41.027,-94.4806,16.59,800
2012,2012-04-14,KS,3,0,0,37.6134,-99.3765,48.02,1720
2012,2012-04-14,KS,3,0,0,37.9451,-98.8958,39.67,2640
2012,2012-04-14,KS,3,0,0,37.155,-97.8,18.11,400
2012,2012-04-14,KS,3,38,0,37.548,-97.348,13.2,1760
2012,2012-04-14,OK,3,29,6,36.1133,-99.7837,34.0,400
2012,2012-04-26,TN,2,1,0,35.3789,-88.708,1.89,200
2012,2012-04-27,CO,2,0,0,38.12,-102.77,6.2,300
2012,2012-04-27,CO,2,0,0,37.9909,-102.703,2.0,200
2012,2012-04-27,CO,2,7,0,38.0303,-102.601,19.06,200
2012,2012-04-27,CO,2,0,0,38.4809,-102.493,0.65,50
2012,2012-04-30,KS,2,0,0,37.0471,-99.0761,2.57,200
2012,2012-04-03,TX,2,10,0,32.492,-96.8595,13.7,200
2012,2012-04-03,TX,2,7,0,32.6306,-97.2194,6.4,150
2012,2012-04-03,TX,3,7,0,32.7495,-96.47,7.73,150
2012,2012-04-03,TX,2,3,0,32.878,-96.3286,3.34,400
2012,2012-05-10,TX,2,8,0,29.6992,-96.7935,0.62,150
2012,2012-05-19,KS,3,0,0,37.3576,-98.2344,9.72,100
2012,2012-05-19,KS,3,0,0,37.27,-98.22,9.68,150
2012,2012-05-24,NE,2,0,0,41.7164,-97.6028,0.75,100
2012,2012-05-25,KS,2,0,0,38.5345,-99.4087,9.2,950
2012,2012-05-25,KS,2,0,0,38.856,-98.854,0.17,150
2012,2012-05-25,KS,2,0,0,38.5548,-99.3094,1.0,150
2012,2012-05-25,KS,2,0,0,38.5641,-99.2351,5.8,650
2012,2012-05-01,OK,2,1,0,36.8872,-95.094,1.0,150
2012,2012-05-03,IA,2,0,0,41.1355,-91.67,6.73,440
2012,2012-06-22,SD,2,0,0,43.104,-103.83,16.68,800
2012,2012-06-24,FL,2,0,0,27.95,-81.68,6.22,150
2012,2012-06-04,MO,2,0,3,36.9736,-89.43,0.5,75
2012,2012-06-07,WY,2,1,0,42.05,-105.106,20.57,200
2012,2012-06-07,CO,2,0,0,39.1996,-104.2,7.49,880
2012,2012-08-30,MS,2,0,0,30.344,-88.553,0.77,40
2012,2012-09-01,AR,2,0,0,36.4075,-90.6526,0.9,75
2012,2012-09-04,WI,2,0,0,42.9089,-90.995,0.72,75
2013,2013-10-31,MO,2,0,0,36.7332,-89.85,1.93,100
2013,2013-10-03,NE,2,0,0,40.6827,-96.4637,15.27,300
2013,2013-10-04,NE,2,0,0,42.246,-98.092,6.64,264
2013,2013-10-04,NE,4,15,0,42.128,-97.077,18.34,2429
2013,2013-10-04,NE,3,0,0,42.4339,-97.8817,6.43,590
2013,2013-10-04,NE,2,2,0,42.0805,-96.3861,26.56,264
2013,2013-10-04,IA,4,0,0,42.3319,-96.1086,24.7,2600
2013,2013-11-17,IL,2,10,0,40.5756,-89.6569,2.26,100
2013,2013-11-17,IL,4,125,3,40.622,-89.5678,46.36,880
2013,2013-11-17,IL,4,2,2,38.42,-89.45,10.59,200
2013,2013-11-17,IL,2,5,0,41.2372,-88.3033,12.02,200
2013,2013-11-17,IL,2,0,0,38.9965,-88.929,11.4,200
2013,2013-11-17,IL,2,0,0,41.4093,-87.9312,5.21,200
2013,2013-11-17,IL,3,0,0,39.8413,-88.3291,18.74,440
2013,2013-11-17,IL,3,6,0,40.2351,-88.1663,29.83,880
2013,2013-11-17,IL,2,1,0,39.9445,-87.9026,19.68,440
2013,2013-11-17,MO,3,0,0,37.0209,-89.7338,14.25,600
2013,2013-11-17,IL,2,0,0,38.37,-88.53,9.48,150
2013,2013-11-17,IN,2,0,0,40.1017,-87.5307,5.94,150
2013,2013-11-17,IL,2,0,0,38.425,-88.1666,7.86,300
2013,2013-11-17,IN,2,0,0,40.1163,-87.2456,12.73,75
2013,2013-11-17,IL,2,0,0,38.419,-88.1483,4.14,100
2013,2013-11-17,IN,2,0,0,40.5557,-87.1475,11.99,1200
2013,2013-11-17,IL,2,1,0,38.4892,-87.9229,10.28,225
2013,2013-11-17,IN,2,0,0,40.6918,-86.8785,4.15,300
2013,2013-11-17,IN,2,0,0,40.3013,-86.9467,3.1,75
2013,2013-11-17,IN,2,0,0,40.5689,-87.0955,9.23,900
2013,2013-11-17,IN,3,0,0,40.3462,-86.8342,37.91,100
2013,2013-11-17,IN,2,1,0,38.5374,-87.6121,8.81,100
2013,2013-11-17,KY,3,34,3,37.098,-88.8781,42.5,500
2013,2013-11-17,IN,2,0,0,40.3263,-86.3946,25.44,150
2013,2013-11-17,IN,2,0,0,38.642,-87.2224,2.8,125
2013,2013-11-17,IN,2,5,0,40.4639,-86.1266,0.48,75
2013,2013-11-17,IN,2,2,0,40.0176,-86.534,3.67,75
2013,2013-11-17,KY,3,0,0,37.7006,-87.9403,14.12,200
2013,2013-11-17,IN,2,0,0,40.5515,-85.8383,11.75,700
2013,2013-11-17,IN,2,0,0,41.0366,-85.8926,4.14,150
2013,2013-11-17,KY,3,1,0,37.1533,-87.4898,8.23,200
2013,2013-11-17,OH,2,0,0,40.9609,-84.3852,11.11,440
2013,2013-11-17,OH,2,0,0,41.539,-83.568,11.28,100
2013,2013-11-26,NC,2,2,0,34.697,-76.774,0.36,200
2013,2013-12-21,AR,2,3,1,34.907,-90.559,15.57,300
2013,2013-12-21,AR,2,2,0,33.53,-91.44,49.26,440
2013,2013-12-21,MS,2,2,1,34.149,-90.767,10.07,300
2013,2013-01-12,KY,2,0,0,37.2784,-88.3739,1.83,200
2013,2013-01-29,MO,2,0,0,36.76,-90.26,3.39,100
2013,2013-01-29,LA,2,0,0,32.73,-91.57,5.37,100
2013,2013-01-29,IL,2,2,0,37.8424,-88.6174,0.97,125
2013,2013-01-30,KY,2,0,0,36.68,-87.56,2.06,200
2013,2013-01-30,KY,2,0,0,37.0595,-87.0544,5.14,325
2013,2013-01-30,TN,2,0,0,35.7771,-87.6505,2.98,300
2013,2013-01-30,TN,2,0,0,36.4389,-86.9095,4.97,200
2013,2013-01-30,TN,2,0,0,36.2208,-86.5461,4.53,150
2013,2013-01-30,KY,2,0,0,37.0272,-86.241,2.96,250
2013,2013-01-30,GA,3,17,1,34.3411,-84.9527,21.78,900
2013,2013-02-10,MS,2,3,0,31.1091,-89.9209,18.13,400
2013,2013-02-10,MS,4,71,0,31.2802,-89.4665,21.65,1320
2013,2013-02-21,MS,2,0,0,31.4481,-89.8583,6.27,400
2013,2013-03-18,AL,2,7,0,34.2687,-86.1326,4.21,220
2013,2013-03-18,AL,2,0,0,34.463,-85.9917,5.95,350
2013,2013-03-18,GA,2,0,0,33.1437,-84.6765,13.34,300
2013,2013-04-10,AR,2,5,0,35.489,-92.574,17.26,800
2013,2013-04-10,AR,2,0,0,36.0054,-92.0971,1.24,100
2013,2013-04-10,MO,2,2,0,38.7608,-90.4297,6.75,500
2013,2013-04-11,MS,3,9,1,32.6393,-88.8665,66.35,1320
2013,2013-04-11,AL,2,1,0,32.5327,-85.7365,5.09,200
2013,2013-04-18,OK,2,0,0,36.4918,-94.7809,8.0,800
2013,2013-04-19,GA,2,1,0,33.5069,-83.7465,11.04,175
2013,2013-04-27,MS,2,0,0,34.184,-89.9106,0.79,75
2013,2013-05-15,TX,4,54,6,32.412,-97.754,2.5,400
2013,2013-05-15,TX,3,7,0,32.255,-97.495,7.79,1733
2013,2013-05-18,KS,4,0,0,38.1429,-99.4706,7.0,1100
2013,2013-05-19,KS,2,0,0,37.5797,-97.5061,4.61,300
2013,2013-05-19,OK,3,4,0,35.693,-97.232,20.84,1200
2013,2013-05-19,OK,4,10,2,35.2531,-97.3001,23.0,1500
2013,2013-05-19,OK,2,0,0,35.458,-96.795,7.25,450
2013,2013-05-20,OK,5,212,24,35.284,-97.628,13.85,1900
2013,2013-05-20,OK,2,0,0,36.8129,-94.8461,10.0,800
2013,2013-05-20,IL,2,3,0,39.072,-89.7264,0.2,75
2013,2013-05-27,KS,3,1,0,39.857,-98.543,5.74,1580
2013,2013-05-27,NE,2,0,0,40.374,-98.014,4.47,250
2013,2013-05-27,NE,2,0,0,40.1798,-96.9171,5.93,600
2013,2013-05-27,KS,2,0,0,39.834,-96.737,3.83,150
2013,2013-05-28,KS,3,0,0,39.6676,-96.1213,4.4,900
2013,2013-05-28,KS,3,0,0,39.0376,-97.709,2.33,1000
2013,2013-05-28,MI,2,0,0,42.8519,-83.7734,5.1,500
2013,2013-05-28,MI,2,0,0,42.896,-83.574,4.61,300
2013,2013-05-29,NY,2,1,0,42.8457,-74.2034,12.8,1760
2013,2013-05-30,AR,2,2,0,34.6017,-93.8294,3.37,400
2013,2013-05-30,AR,2,5,0,34.2834,-93.4865,9.0,300
2013,2013-05-30,OK,2,5,0,34.3652,-94.4992,8.6,800
2013,2013-05-30,OK,2,0,0,36.0224,-95.7729,5.6,450
2013,2013-05-31,OK,3,26,8,35.485,-98.096,16.2,4576
2013,2013-05-31,OK,2,1,0,35.4858,-97.8511,5.0,150
2013,2013-05-31,MO,3,8,0,38.6867,-90.7498,31.71,1760
2013,2013-05-31,MO,3,0,0,38.8009,-90.1493,10.64,150
2013,2013-05-31,IL,2,0,0,39.1287,-89.8272,1.47,150
2013,2013-06-10,KY,2,4,0,36.713,-86.9166,13.9,325
2013,2013-06-12,IA,3,0,0,42.8824,-93.6832,6.2,200
2013,2013-06-12,IA,2,0,0,42.8246,-93.4745,5.2,300
2013,2013-06-12,IL,2,1,0,42.1668,-90.15,6.6,880
2013,2013-06-19,TX,2,0,0,33.4805,-102.561,5.2,350
2013,2013-06-26,KY,2,0,0,37.6212,-85.7988,6.65,300
2013,2013-07-15,MT,2,0,0,48.3511,-105.611,22.99,440
2013,2013-07-22,MN,2,0,0,47.3,-95.91,21.09,400
2013,2013-08-06,WI,2,0,0,44.383,-88.774,13.07,175
2013,2013-09-20,MS,2,0,0,31.398,-91.29,1.21,200
2014,2014-10-13,AR,2,4,1,33.6617,-94.2303,2.51,400
2014,2014-10-13,LA,2,0,0,32.4921,-92.2421,9.05,300
2014,2014-10-13,IL,2,0,0,39.631,-88.9567,10.0,200
2014,2014-10-07,WV,2,0,0,37.6014,-81.2012,3.01,150
2014,2014-11-17,FL,2,2,0,30.4025,-85.0746,22.21,420
2014,2014-12-23,LA,2,0,0,30.7289,-90.4799,4.62,150
2014,2014-12-23,MS,3,50,3,31.2273,-89.8331,12.51,880
2014,2014-12-23,MS,2,0,2,31.6986,-89.2239,5.89,350
2014,2014-12-29,GA,2,9,0,30.8157,-83.2833,0.74,180
2014,2014-02-20,IL,2,1,0,39.518,-90.841,12.09,80
2014,2014-02-20,IL,2,1,0,39.2586,-89.234,22.38,200
2014,2014-02-21,AL,2,1,0,34.4941,-85.6754,0.83,50
2014,2014-02-21,GA,2,0,0,32.5745,-82.9754,17.47,200
2014,2014-03-27,MO,2,0,0,40.03,-94.0,2.98,100
2014,2014-04-25,NC,2,1,1,36.054,-76.74,37.48,400
2014,2014-04-25,NC,2,2,0,36.06,-76.705,33.46,400
2014,2014-04-25,NC,2,0,0,35.47,-77.26,1.13,75
2014,2014-04-25,NC,3,16,0,35.51,-77.12,20.99,350
2014,2014-04-27,OK,2,37,1,36.912,-94.8215,11.37,325
2014,2014-04-27,KS,2,0,0,37.9269,-94.7125,16.13,400
2014,2014-04-27,KS,2,0,0,38.0371,-94.6419,8.5,400
2014,2014-04-27,AR,4,193,16,34.7787,-92.652,41.1,1320
2014,2014-04-27,AR,2,1,0,35.2491,-91.9215,7.32,880
2014,2014-04-28,LA,2,0,0,32.8866,-93.875,5.06,550
2014,2014-04-28,MS,3,32,0,34.2261,-88.8242,30.97,440
2014,2014-04-28,MS,4,84,10,32.88,-89.43,33.39,1320
2014,2014-04-28,AL,3,30,2,34.7753,-87.2324,15.56,600
2014,2014-04-28,TN,2,1,0,36.4286,-89.1416,12.08,150
2014,2014-04-28,MS,2,0,0,33.3664,-88.538,10.31,300
2014,2014-04-28,GA,2,0,0,33.122,-85.0556,5.7,150
2014,2014-04-28,TN,2,0,0,35.0186,-86.4875,9.53,250
2014,2014-04-28,MS,3,10,1,32.2291,-90.2225,29.72,400
2014,2014-04-28,MS,2,5,0,33.4382,-88.4064,14.27,500
2014,2014-04-28,MS,3,3,0,32.3703,-89.4564,4.27,150
2014,2014-04-28,TN,3,0,2,35.0066,-86.5497,26.76,500
2014,2014-04-28,MS,2,0,0,32.4116,-89.1147,5.59,400
2014,2014-04-28,AL,3,0,0,34.0957,-86.7598,8.88,350
2014,2014-04-28,MS,3,15,0,31.7419,-89.0892,10.46,880
2014,2014-04-28,MS,2,0,0,31.7579,-88.7559,9.2,250
2014,2014-04-28,AL,2,3,0,33.5856,-87.0055,5.46,1800
2014,2014-04-28,AL,2,0,0,33.3592,-86.995,5.14,600
2014,2014-04-28,AL,2,2,0,33.7993,-86.5395,14.6,1300
2014,2014-04-28,AL,3,0,0,34.1703,-86.0439,11.73,600
2014,2014-04-28,AL,2,0,0,34.3073,-85.9305,2.47,200
2014,2014-04-29,AL,2,0,0,34.3491,-85.8401,11.71,200
2014,2014-04-29,AL,3,13,0,32.465,-85.2336,11.45,1200
2014,2014-04-03,MO,2,0,0,36.6843,-90.8698,3.48,220
2014,2014-04-07,MS,2,8,0,31.6717,-89.6567,16.48,600
2014,2014-04-07,NC,2,5,0,35.57,-76.66,4.7,300
2014,2014-05-10,MO,2,0,0,39.2115,-94.1926,12.63,500
2014,2014-05-11,NE,3,0,0,40.4926,-98.1207,20.21,1300
2014,2014-05-11,NE,2,0,0,40.6638,-97.7309,9.38,750
2014,2014-05-11,NE,3,0,0,40.6922,-97.4531,19.14,2640
2014,2014-05-11,NE,2,0,0,40.77,-97.2,7.96,500
2014,2014-05-11,NE,2,0,0,40.872,-97.0351,4.67,330
2014,2014-05-11,NE,2,0,0,40.97,-96.7955,2.5,300
2014,2014-05-11,IA,2,0,0,41.6108,-94.5128,10.35,240
2014,2014-05-14,KY,2,0,0,36.9142,-87.4512,3.74,150
2014,2014-05-14,OH,3,0,0,39.6808,-83.848,8.93,400
2014,2014-05-22,NY,3,0,0,42.82,-74.19,6.79,440
2014,2014-05-26,TX,2,0,0,32.2946,-101.286,1.01,400
2014,2014-05-26,ND,2,9,0,47.71,-103.28,0.46,100
2014,2014-06-12,TX,2,0,0,30.8685,-98.0875,1.68,100
2014,2014-06-13,WY,2,1,0,44.714,-104.573,16.51,530
2014,2014-06-16,NE,4,0,0,41.893,-97.33,12.11,400
2014,2014-06-16,NE,4,20,1,41.9528,-97.1369,23.94,500
2014,2014-06-16,NE,4,0,1,41.9742,-97.04,11.5,500
2014,2014-06-16,NE,4,0,0,42.127,-96.8686,15.84,530
2014,2014-06-16,NE,2,0,0,41.8028,-99.1407,5.19,500
2014,2014-06-16,NE,2,0,0,41.8397,-98.9986,1.56,700
2014,2014-06-16,NE,2,0,0,41.8348,-98.9567,0.3,400
2014,2014-06-16,WI,2,5,0,42.7376,-90.5188,3.76,100
2014,2014-06-16,WI,3,0,0,43.0024,-89.5579,0.96,100
2014,2014-06-16,WI,2,0,0,43.0431,-89.4799,0.22,200
2014,2014-06-17,MT,3,0,0,45.4783,-104.183,10.0,880
2014,2014-06-17,NE,3,0,0,42.5371,-97.2563,3.96,2059
2014,2014-06-17,NE,2,0,0,42.4822,-97.0599,0.94,200
2014,2014-06-17,NE,2,0,0,42.4988,-97.0407,7.81,850
2014,2014-06-17,SD,2,0,0,43.5975,-97.0583,3.37,400
2014,2014-06-18,SD,2,0,0,44.0635,-98.8025,0.77,100
2014,2014-06-18,SD,2,1,0,44.0725,-98.573,2.22,200
2014,2014-06-18,SD,4,2,0,44.0372,-98.4032,11.5,880
2014,2014-06-18,SD,2,0,0,44.034,-98.8908,1.09,100
2014,2014-06-29,WI,2,0,0,43.0123,-90.4216,29.07,400
2014,2014-06-29,WI,2,0,0,42.9705,-90.2243,5.05,200
2014,2014-06-30,IA,2,0,0,42.2117,-92.5253,3.7,150
2014,2014-06-03,IA,2,0,0,41.3174,-95.5606,2.81,680
2014,2014-06-03,KS,3,2,0,39.97,-96.0455,6.33,500
2014,2014-06-08,CO,2,0,0,38.98,-105.445,6.0,150
2014,2014-07-21,MN,2,0,0,47.7,-96.86,37.92,800
2014,2014-07-27,TN,3,0,0,36.4695,-83.9766,4.66,800
2014,2014-07-28,MA,2,2,0,42.398,-71.0219,1.93,660
2014,2014-07-08,PA,2,0,0,41.55,-76.48,6.68,500
2014,2014-07-08,NY,2,0,4,42.99,-75.64,2.5,235
2014,2014-09-19,MN,2,0,0,48.86,-97.02,10.0,500
2014,2014-09-04,MN,2,0,0,46.5,-96.27,2.7,200
2014,2014-09-08,NC,2,1,0,34.828,-77.902,0.15,100
2015,2015-10-30,TX,2,0,0,29.127,-98.155,5.26,440
2015,2015-10-30,TX,2,0,0,29.624,-97.982,8.3,440
2015,2015-10-31,TX,2,0,0,29.511,-95.235,4.23,50
2015,2015-10-31,TX,2,0,0,29.6383,-95.1126,4.76,150
2015,2015-11-11,IA,2,0,0,40.8432,-93.0872,13.03,190
2015,2015-11-11,IA,2,0,0,41.4245,-92.4992,6.6,150
2015,2015-11-16,KS,3,0,0,37.0933,-100.87,51.26,2000
2015,2015-11-16,KS,2,0,0,38.2908,-100.294,16.52,1500
2015,2015-11-16,TX,3,0,0,35.299,-101.021,31.86,750
2015,2015-11-16,TX,2,0,0,35.253,-101.158,10.42,175
2015,2015-11-16,TX,2,0,0,32.6562,-102.446,5.57,100
2015,2015-11-16,KS,2,0,0,37.6301,-100.233,14.94,500
2015,2015-11-16,TX,3,0,0,35.457,-100.966,10.92,500
2015,2015-11-16,OK,2,0,0,36.522,-99.729,27.2,400
2015,2015-12-12,TX,2,0,0,32.4984,-95.3989,1.79,150
2015,2015-12-12,TX,2,0,0,30.4561,-95.4994,2.24,100
2015,2015-12-12,OK,2,3,0,34.0074,-95.1384,7.32,600
2015,2015-12-23,MS,3,28,2,34.0,-90.71,61.57,800
2015,2015-12-23,AR,2,0,0,34.694,-90.7741,4.65,100
2015,2015-12-23,MS,4,36,9,34.5955,-89.7055,75.09,1300
2015,2015-12-23,TN,2,0,2,35.5499,-87.8145,14.92,500
2015,2015-12-23,TN,3,4,0,35.1353,-87.9651,48.38,800
2015,2015-12-23,AL,2,1,0,34.954,-88.0731,14.87,400
2015,2015-12-23,TN,2,0,0,36.0614,-85.9708,8.37,250
2015,2015-12-25,AL,2,0,0,33.4433,-86.9137,0.88,130
2015,2015-12-26,TX,3,46,0,32.4623,-96.909,8.52,125
2015,2015-12-26,TX,4,468,10,32.796,-96.5894,13.04,550
2015,2015-12-26,TX,2,119,2,33.0607,-96.434,5.29,300
2015,2015-12-27,TX,2,0,0,32.6228,-94.3216,7.78,300
2015,2015-12-28,AR,2,0,0,34.702,-90.9161,5.75,40
2015,2015-01-03,MS,2,0,0,32.1304,-89.0711,8.03,200
2015,2015-01-04,AL,2,0,0,31.57,-86.375,14.32,100
2015,2015-03-25,OK,2,30,1,36.1832,-96.302,11.1,800
2015,2015-03-25,OK,2,7,0,35.3482,-97.5658,11.21,50
2015,2015-04-13,TX,2,0,0,33.1602,-95.0703,0.06,19
2015,2015-04-19,GA,2,0,0,33.2181,-81.9498,4.68,200
2015,2015-04-19,SC,2,0,0,33.481,-81.7618,19.54,660
2015,2015-04-25,KY,2,0,0,37.2499,-86.35,0.17,220
2015,2015-04-02,MO,2,0,0,36.91,-91.93,7.61,440
2015,2015-04-09,TX,2,0,0,32.0888,-95.2289,1.77,340
2015,2015-04-09,IL,4,11,2,41.853,-89.2896,30.14,700
2015,2015-05-10,SD,2,9,0,43.0923,-98.2234,16.16,400
2015,2015-05-10,OK,2,0,0,34.7649,-95.3112,15.0,880
2015,2015-05-10,TX,3,43,2,32.4095,-95.619,10.22,700
2015,2015-05-10,AR,2,8,2,33.9311,-93.8659,6.7,400
2015,2015-05-16,TX,3,0,0,34.3801,-99.5061,40.41,1600
2015,2015-05-16,MO,2,0,0,39.14,-94.22,10.03,250
2015,2015-05-16,OK,2,0,0,35.9727,-95.7615,16.0,1000
2015,2015-05-16,OK,2,0,0,36.1719,-95.57,9.8,1500
2015,2015-05-24,IL,2,0,0,41.2527,-90.9854,6.75,50
2015,2015-05-24,KS,2,0,0,37.5337,-100.319,14.62,250
2015,2015-05-25,OK,3,1,1,33.983,-96.2684,18.8,700
2015,2015-05-25,OK,2,0,0,34.27,-96.0933,8.0,1000
2015,2015-05-25,TX,2,6,1,30.8154,-97.1175,8.88,400
2015,2015-05-25,OK,2,0,0,34.552,-95.2235,13.3,1000
2015,2015-05-25,OK,2,0,0,34.9835,-94.6658,15.5,1700
2015,2015-05-25,TX,2,0,0,32.1177,-94.9438,19.45,600
2015,2015-05-27,TX,2,3,0,35.974,-100.423,1.39,1200
2015,2015-05-06,KS,2,1,0,39.7781,-98.3652,12.58,350
2015,2015-05-06,OK,3,0,0,35.1576,-97.8032,10.3,1500
2015,2015-05-06,KS,2,0,0,39.9476,-97.9662,20.12,400
2015,2015-05-06,KS,3,1,0,37.8404,-97.6507,16.48,300
2015,2015-05-06,KS,2,0,0,39.6838,-97.8974,36.24,800
2015,2015-05-06,KS,3,0,0,39.8584,-97.5478,1.87,100
2015,2015-05-06,OK,3,12,0,35.4061,-97.4769,2.0,700
2015,2015-05-06,TX,2,0,0,33.6434,-98.7318,12.0,400
2015,2015-05-09,TX,3,2,1,32.3032,-99.0133,3.79,1400
2015,2015-05-09,KS,2,0,0,39.4356,-100.615,18.75,150
2015,2015-06-19,SD,2,0,0,44.417,-103.007,19.69,100
2015,2015-06-22,IA,3,0,0,41.1657,-93.1169,11.12,575
2015,2015-06-22,IA,2,0,0,41.0234,-92.8428,1.71,290
2015,2015-06-22,IL,2,0,0,41.3839,-90.7945,4.22,440
2015,2015-06-22,IL,2,7,0,41.6565,-89.3213,7.8,880
2015,2015-06-22,MI,2,2,0,43.2542,-83.7432,11.27,250
2015,2015-06-22,IL,3,7,0,41.3082,-88.3823,16.26,1320
2015,2015-06-27,ND,2,0,0,47.72,-97.38,3.0,400
2015,2015-06-28,MO,2,0,0,38.8389,-90.6419,2.26,400
2015,2015-06-04,CO,3,0,0,40.25,-105.08,6.71,440
2015,2015-06-05,CO,2,0,0,39.5293,-102.915,1.47,300
2015,2015-07-12,MN,2,0,0,46.38,-95.07,12.09,400
2015,2015-07-13,KS,3,0,0,38.19,-97.99,5.32,350
2015,2015-07-16,IL,2,0,0,40.8741,-90.7009,1.72,300
2015,2015-07-16,IL,2,1,0,40.8892,-90.5936,5.95,700
2015,2015-07-16,IL,2,1,0,40.3618,-89.5496,2.39,250
2015,2015-09-24,SC,2,0,0,32.7192,-80.0552,6.85,880
2016,2016-10-14,OR,2,0,0,45.7200,-123.9400,0.7000,225
2016,2016-10-06,KS,2,0,0,38.7407,-97.5156,0.2100,60
2016,2016-10-06,KS,3,0,0,38.7815,-97.4704,6.4800,140
2016,2016-11-29,AL,2,3,0,34.5415,-87.9038,10.8700,100
2016,2016-11-29,AL,2,0,0,34.1946,-87.4701,3.2000,300
2016,2016-11-29,AL,3,0,0,34.4406,-87.0913,6.2000,175
2016,2016-11-29,AL,2,0,0,34.0699,-87.2016,9.5100,1000
2016,2016-11-29,AL,2,0,0,34.7400,-86.5300,19.8500,150
2016,2016-11-29,TN,2,2,0,35.2481,-85.4459,8.1500,350
2016,2016-11-30,AL,3,9,4,34.6900,-85.7800,13.4800,206
2016,2016-11-30,TN,2,20,0,35.4046,-84.6371,11.3300,200
2016,2016-11-30,TN,3,0,2,35.1109,-84.7264,4.6000,155
2016,2016-01-17,FL,2,2,0,27.2530,-82.5396,1.1500,350
2016,2016-01-17,FL,2,4,2,27.5380,-82.2190,9.2000,300
2016,2016-01-21,MS,2,0,0,31.3241,-89.6506,6.4600,530
2016,2016-01-09,FL,2,3,0,26.5700,-82.0370,3.3500,182
2016,2016-02-15,MS,2,0,0,31.6960,-90.4023,30.3400,250
2016,2016-02-15,FL,3,3,0,30.8707,-87.3810,16.4500,300
2016,2016-02-15,AL,2,0,0,31.2724,-86.8483,2.1900,250
2016,2016-02-23,LA,2,0,0,30.4960,-90.7592,4.3300,625
2016,2016-02-23,LA,3,0,0,29.9903,-91.0794,7.7800,350
2016,2016-02-23,LA,2,75,2,30.0408,-90.9632,12.9500,350
2016,2016-02-23,MS,2,0,1,31.1157,-89.5159,5.6300,100
2016,2016-02-23,LA,2,17,0,30.0732,-90.5067,4.6900,250
2016,2016-02-23,FL,3,3,0,30.4907,-87.2052,2.9900,300
2016,2016-02-24,VA,3,7,1,37.2318,-78.8576,16.8900,400
2016,2016-02-24,NC,2,0,0,36.3496,-78.5443,5.0700,125
2016,2016-02-24,VA,3,25,0,37.8001,-76.9989,30.3400,500
2016,2016-02-24,PA,2,0,0,40.0100,-76.0297,4.8700,400
2016,2016-02-02,MS,2,0,0,32.4685,-88.8749,21.2300,880
2016,2016-02-02,MS,2,0,0,32.7303,-88.5776,18.5200,300
2016,2016-02-02,AL,2,1,0,33.0273,-88.3177,26.2000,1200
2016,2016-03-15,IL,2,0,0,40.5621,-90.6736,8.2300,400
2016,2016-03-15,IL,2,10,0,41.5342,-90.3616,4.7800,200
2016,2016-03-15,IL,2,0,0,40.7135,-89.9146,7.5500,440
2016,2016-03-23,OK,2,4,0,35.6916,-94.5042,11.1000,800
2016,2016-03-27,KY,2,0,0,36.9801,-87.6681,15.4600,200
2016,2016-03-30,OK,2,7,0,36.2151,-96.0151,20.0000,800
2016,2016-03-30,OK,2,0,0,36.2840,-95.6384,6.4000,550
2016,2016-03-31,AL,2,0,0,34.4679,-86.9299,9.5500,200
2016,2016-03-01,AL,2,4,0,33.3260,-86.9965,5.5900,465
2016,2016-04-29,TX,2,0,0,32.4991,-95.4076,1.0000,400
2016,2016-04-29,TX,2,2,0,32.5007,-95.3712,25.9400,3221
2016,2016-04-29,TX,2,0,0,31.5980,-95.1160,7.1900,820
2016,2016-04-30,TX,2,3,0,30.5284,-94.0183,9.8600,500
2016,2016-04-06,AL,2,0,0,32.1271,-85.5662,7.7400,250
2016,2016-04-07,GA,2,5,0,31.6221,-84.8895,15.8000,250
2016,2016-05-10,KY,3,10,0,36.7551,-88.7525,19.0300,450
