h3,storms,max_wind,basin
83560afffffffff,15,48,NA
834b31fffffffff,15,93,WP
834563fffffffff,15,75,NA
832a63fffffffff,15,105,NA
832a44fffffffff,15,115,NA
832a60fffffffff,15,113,NA
834f88fffffffff,15,118,WP
834ce5fffffffff,15,125,NA
834c14fffffffff,15,123,NA
832a6dfffffffff,15,83,NA
833b1bfffffffff,15,93,NA
833b40fffffffff,15,90,NA
835ee5fffffffff,15,130,NA
835e48fffffffff,15,145,NA
834d9efffffffff,15,120,NA
832a5cfffffffff,15,95,NA
833b13fffffffff,15,105,NA
8330c6fffffffff,15,70,WP
8330c1fffffffff,15,88,WP
832e6bfffffffff,15,85,WP
832e62fffffffff,15,65,WP
83322dfffffffff,15,75,WP
8332a2fffffffff,15,55,WP
833b89fffffffff,15,110,NA
833b0bfffffffff,15,98,NA
831694fffffffff,15,48,WP
832acdfffffffff,15,105,NA
832a1dfffffffff,15,93,NA
83772bfffffffff,15,95,WP
8397a4fffffffff,15,100,SI
839ce1fffffffff,15,100,SP
83945cfffffffff,15,55,SI
838c4afffffffff,15,100,SI
8394e1fffffffff,15,55,SI
83a6a2fffffffff,15,125,SI
839e4bfffffffff,15,65,SP
839e5dfffffffff,15,125,SP
839f59fffffffff,15,90,SP
839f12fffffffff,15,99,SP
839f16fffffffff,15,100,SP
839c4afffffffff,15,65,SI
8394e9fffffffff,15,30,SI
83682bfffffffff,15,35,WP
83a284fffffffff,15,78,SI
83770dfffffffff,15,90,WP
837765fffffffff,15,100,WP
838642fffffffff,15,100,SI
83864cfffffffff,15,83,SI
839ec9fffffffff,15,90,SP
833d8afffffffff,15,30,NI
836d0efffffffff,15,65,EP
833cf1fffffffff,15,60,NI
83441dfffffffff,15,113,NA
833265fffffffff,15,130,WP
833246fffffffff,15,95,WP
835c2afffffffff,15,130,EP
832e51fffffffff,15,48,WP
835105fffffffff,15,78,EP
835128fffffffff,15,85,EP
835c6efffffffff,15,135,EP
835c14fffffffff,15,133,EP
837722fffffffff,15,135,WP
836ef2fffffffff,15,90,EP
833c83fffffffff,15,90,NI
83562dfffffffff,15,90,NA
832e1dfffffffff,15,60,WP
835096fffffffff,15,65,EP
832e4cfffffffff,15,78,WP
839c34fffffffff,15,110,SP
839da9fffffffff,15,128,SP
838c72fffffffff,15,65,SI
837273fffffffff,15,40,WP
834161fffffffff,15,90,WP
835e08fffffffff,15,70,NA
835eedfffffffff,15,125,NA
835e5afffffffff,15,80,NA
834466fffffffff,15,120,NA
8344aafffffffff,15,110,NA
83442afffffffff,15,135,NA
833b94fffffffff,15,120,NA
837740fffffffff,15,55,WP
83325dfffffffff,15,68,WP
836596fffffffff,15,58,WP
83416bfffffffff,15,60,WP
837665fffffffff,15,45,WP
836456fffffffff,15,70,NI
834f11fffffffff,15,135,WP
834eacfffffffff,15,115,WP
8387aefffffffff,15,40,SI
83af24fffffffff,15,120,SI
839f8cfffffffff,15,85,SP
839f1dfffffffff,15,125,SP
838d0bfffffffff,15,55,SI
838d43fffffffff,15,120,SI
839f08fffffffff,15,138,SP
83ab5afffffffff,15,126,SI
83ab53fffffffff,15,119,SI
83aa84fffffffff,15,62,SI
8394ecfffffffff,15,35,SI
839ce5fffffffff,15,95,SP
839c43fffffffff,15,125,SP
839a2afffffffff,15,145,SP
83415afffffffff,15,45,WP
834959fffffffff,15,68,EP
833250fffffffff,15,55,WP
8332f0fffffffff,15,30,WP
8330ddfffffffff,15,80,WP
832a6efffffffff,15,110,NA
833bb4fffffffff,15,80,NA
835f89fffffffff,15,110,NA
834d48fffffffff,15,118,NA
832a49fffffffff,15,105,NA
834ca6fffffffff,15,113,NA
832ae8fffffffff,15,100,NA
836934fffffffff,15,70,WP
8364b6fffffffff,15,48,WP
83a30efffffffff,15,98,SI
833a06fffffffff,15,100,NA
83ab0afffffffff,15,138,SI
833b8afffffffff,15,108,NA
839f1efffffffff,15,105,SP
839e03fffffffff,15,113,SP
83b45bfffffffff,15,65,SP
83ab16fffffffff,15,93,SI
838d50fffffffff,15,48,SI
839ea1fffffffff,15,115,SP
83a6c2fffffffff,15,105,SI
8330d2fffffffff,15,95,WP
83500efffffffff,15,50,EP
83500dfffffffff,15,65,EP
835c65fffffffff,15,105,EP
835c2dfffffffff,15,108,EP
835c31fffffffff,15,65,EP
835162fffffffff,15,130,EP
835d53fffffffff,15,123,EP
832e94fffffffff,15,0,WP
83455afffffffff,15,125,NA
8316cafffffffff,15,50,WP
8316cbfffffffff,15,0,WP
83440dfffffffff,15,120,NA
83512afffffffff,15,85,EP
836775fffffffff,15,115,NA
833b98fffffffff,15,120,NA
83562afffffffff,15,83,NA
832ac8fffffffff,15,105,NA
832e02fffffffff,15,55,WP
834452fffffffff,15,85,NA
8361b4fffffffff,15,125,NI
8344e2fffffffff,15,95,NA
83691afffffffff,15,68,WP
83876dfffffffff,15,120,SI
83ab1efffffffff,15,128,SI
83aa06fffffffff,15,115,SI
839eebfffffffff,15,120,SP
83ab5dfffffffff,15,130,SI
83ab13fffffffff,15,133,SI
83af21fffffffff,15,115,SI
832a01fffffffff,15,90,NA
835d5dfffffffff,15,115,EP
834eaafffffffff,15,85,WP
83336bfffffffff,15,63,WP
83325efffffffff,15,60,WP
83314afffffffff,15,60,WP
831ac3fffffffff,15,80,NA
832f89fffffffff,15,90,WP
835e9cfffffffff,15,120,NA
833b2cfffffffff,15,75,NA
8316d0fffffffff,15,55,WP
837234fffffffff,15,130,WP
834d2cfffffffff,15,115,NA
83abb0fffffffff,15,98,SI
83a2d3fffffffff,15,70,SI
83ab51fffffffff,15,115,SI
834ea0fffffffff,15,110,WP
83578efffffffff,15,90,NA
838d48fffffffff,15,100,SI
839f88fffffffff,15,105,SP
83862efffffffff,15,65,SI
835d55fffffffff,15,113,EP
834db0fffffffff,15,113,NA
83450afffffffff,15,140,NA
834404fffffffff,15,140,NA
839f0cfffffffff,15,115,SP
83309efffffffff,15,55,WP
835ea0fffffffff,15,60,NA
835eb6fffffffff,15,90,NA
834515fffffffff,15,150,NA
8344f5fffffffff,15,100,NA
832a59fffffffff,15,115,NA
838d4afffffffff,15,105,SI
83ab5cfffffffff,15,125,SI
839446fffffffff,15,108,SI
832e45fffffffff,15,73,WP
835c32fffffffff,15,150,EP
83440efffffffff,15,125,NA
835788fffffffff,15,95,NA
8350aafffffffff,15,65,EP
839f9efffffffff,14,65,SP
83a381fffffffff,14,115,SI
83a20cfffffffff,14,120,SI
83a20afffffffff,14,113,SI
83a253fffffffff,14,85,SI
839471fffffffff,14,35,SI
839473fffffffff,14,125,SI
838d2dfffffffff,14,115,SI
838d60fffffffff,14,115,SI
838d5efffffffff,14,70,SI
838d09fffffffff,14,50,SI
83958dfffffffff,14,78,SI
83aaa3fffffffff,14,64,SI
839f13fffffffff,14,138,SP
839e4efffffffff,14,130,SP
839e41fffffffff,14,130,SP
839e40fffffffff,14,140,SP
839e69fffffffff,14,100,SP
839e6bfffffffff,14,113,SP
8394eefffffffff,14,40,SI
8394e3fffffffff,14,35,SI
83a2f1fffffffff,14,75,SI
83a280fffffffff,14,70,SI
83a2a5fffffffff,14,93,SI
83a389fffffffff,14,53,SI
83a21afffffffff,14,35,SI
83ab82fffffffff,14,83,SI
839445fffffffff,14,64,SI
839c5bfffffffff,14,65,SP
838d75fffffffff,14,100,SI
838d44fffffffff,14,140,SI
83a342fffffffff,14,125,SI
83a355fffffffff,14,130,SI
839ea0fffffffff,14,155,SP
839fb4fffffffff,14,100,SP
839b16fffffffff,14,120,SP
839a34fffffffff,14,130,SP
839b5afffffffff,14,68,SP
83bad9fffffffff,14,100,SP
8316c4fffffffff,14,55,WP
834159fffffffff,14,55,WP
833088fffffffff,14,78,WP
8330f1fffffffff,14,60,WP
832e4efffffffff,14,55,WP
83455efffffffff,14,100,NA
832f94fffffffff,14,60,WP
831691fffffffff,14,58,WP
831684fffffffff,14,45,WP
835656fffffffff,14,65,NA
8356abfffffffff,14,50,NA
835e12fffffffff,14,65,NA
835e72fffffffff,14,110,NA
835e44fffffffff,14,120,NA
834f14fffffffff,14,140,WP
834f06fffffffff,14,65,WP
834e9efffffffff,14,93,WP
8332acfffffffff,14,63,WP
833b4bfffffffff,14,90,NA
833b48fffffffff,14,90,NA
832b5afffffffff,14,95,NA
832b5dfffffffff,14,110,NA
83308efffffffff,14,65,WP
8330c9fffffffff,14,85,WP
835ed5fffffffff,14,135,NA
835e89fffffffff,14,130,NA
835ec6fffffffff,14,135,NA
835ec5fffffffff,14,115,NA
835eeafffffffff,14,125,NA
834dadfffffffff,14,98,NA
832a73fffffffff,14,75,NA
832eedfffffffff,14,50,WP
833b46fffffffff,14,90,NA
833b62fffffffff,14,83,NA
834475fffffffff,14,115,NA
834462fffffffff,14,93,NA
835631fffffffff,14,90,NA
835795fffffffff,14,100,NA
835794fffffffff,14,108,NA
833acefffffffff,14,120,NA
833a05fffffffff,14,90,NA
833a23fffffffff,14,98,NA
833b54fffffffff,14,90,NA
831adafffffffff,14,95,NA
831ad3fffffffff,14,80,NA
831ad5fffffffff,14,75,NA
8332aafffffffff,14,65,WP
83506cfffffffff,14,75,EP
836713fffffffff,14,80,NA
8316f5fffffffff,14,65,WP
8316eefffffffff,14,50,WP
834f35fffffffff,14,95,WP
8316cefffffffff,14,55,WP
833b6cfffffffff,14,90,NA
834fa9fffffffff,14,140,WP
8361b1fffffffff,14,75,NI
837758fffffffff,14,40,WP
838718fffffffff,14,105,SI
8384eafffffffff,14,45,SI
834518fffffffff,14,155,NA
8345a9fffffffff,14,93,NA
83334afffffffff,14,80,WP
838671fffffffff,14,55,SI
83a375fffffffff,14,115,SI
838630fffffffff,14,43,SI
836442fffffffff,14,45,NI
83644efffffffff,14,45,NI
838d2bfffffffff,14,150,SI
838d1cfffffffff,14,55,SI
838d19fffffffff,14,55,SI
838c28fffffffff,14,35,SI
8395b2fffffffff,14,90,SI
838d32fffffffff,14,90,SI
83a396fffffffff,14,80,SI
83cb25fffffffff,14,50,SI
839a73fffffffff,14,115,SP
83bacefffffffff,14,73,SP
839591fffffffff,14,113,SI
839c09fffffffff,14,80,SP
83a371fffffffff,14,100,SI
83a301fffffffff,14,108,SI
83a310fffffffff,14,87,SI
839a1dfffffffff,14,135,SP
83bac0fffffffff,14,90,SP
839c0bfffffffff,14,92,SP
839d33fffffffff,14,93,SP
839f40fffffffff,14,85,SP
83944afffffffff,14,155,SI
835a6bfffffffff,14,65,WP
834ce9fffffffff,14,155,NA
837742fffffffff,14,70,WP
834512fffffffff,14,135,NA
832e63fffffffff,14,80,WP
83499efffffffff,14,58,NA
832a54fffffffff,14,90,NA
8330f3fffffffff,14,83,WP
833359fffffffff,14,128,WP
833266fffffffff,14,85,WP
832f80fffffffff,14,50,WP
8356a3fffffffff,14,85,NA
8356a2fffffffff,14,73,NA
835ea3fffffffff,14,130,NA
835e09fffffffff,14,80,NA
834588fffffffff,14,111,NA
833264fffffffff,14,130,WP
8332d1fffffffff,14,40,WP
832e2bfffffffff,14,73,WP
832e4dfffffffff,14,60,WP
832e86fffffffff,14,45,WP
83456dfffffffff,14,80,NA
834da0fffffffff,14,93,NA
832a45fffffffff,14,100,NA
832a65fffffffff,14,110,NA
834e10fffffffff,14,140,WP
83226efffffffff,14,0,WP
834d5bfffffffff,14,125,NA
834c10fffffffff,14,113,NA
832a68fffffffff,14,120,NA
833b84fffffffff,14,118,NA
833a25fffffffff,14,90,NA
833593fffffffff,14,80,NA
835e4efffffffff,14,140,NA
832b69fffffffff,14,95,NA
833b15fffffffff,14,110,NA
833b28fffffffff,14,85,NA
835ec0fffffffff,14,125,NA
8330c0fffffffff,14,83,WP
833aa4fffffffff,14,110,NA
833b8dfffffffff,14,100,NA
831690fffffffff,14,70,WP
833b1efffffffff,14,100,NA
8387b5fffffffff,14,55,SI
832a00fffffffff,14,65,NA
832a05fffffffff,14,73,NA
8364e3fffffffff,14,95,NI
8364c2fffffffff,14,135,NI
8364d3fffffffff,14,120,NI
839f50fffffffff,14,105,SP
839ceefffffffff,14,98,SP
839cecfffffffff,14,125,SP
839ce8fffffffff,14,145,SP
839451fffffffff,14,60,SI
838d5bfffffffff,14,80,SI
83a6a5fffffffff,14,121,SI
83a69dfffffffff,14,90,SI
839f4afffffffff,14,75,SP
839e35fffffffff,14,135,SP
839fadfffffffff,14,140,SP
83a3aefffffffff,14,75,SI
83ba9cfffffffff,14,78,SP
83682afffffffff,14,38,WP
83af2bfffffffff,14,124,SI
83af2afffffffff,14,128,SI
83a399fffffffff,14,100,SI
839ec8fffffffff,14,75,SP
839c33fffffffff,14,88,SP
836190fffffffff,14,108,NI
833c9afffffffff,14,150,NI
839db2fffffffff,14,105,SP
836d00fffffffff,14,60,EP
836e4afffffffff,14,115,EP
8344f0fffffffff,14,55,NA
835d8efffffffff,14,148,EP
834f36fffffffff,14,60,WP
835d56fffffffff,14,115,EP
835062fffffffff,14,75,EP
835c62fffffffff,14,120,EP
835d8afffffffff,14,50,EP
837926fffffffff,14,65,EP
832f81fffffffff,14,53,WP
833acafffffffff,14,125,NA
834d4cfffffffff,14,113,NA
832f5bfffffffff,14,98,WP
832e82fffffffff,14,40,WP
834461fffffffff,14,95,NA
834865fffffffff,14,65,EP
833369fffffffff,14,103,WP
832a4efffffffff,14,110,NA
834e0cfffffffff,14,123,WP
836193fffffffff,14,115,NI
836d9efffffffff,14,43,EP
839e11fffffffff,14,100,SP
839f9dfffffffff,14,90,SP
83abaafffffffff,14,101,SI
83abacfffffffff,14,119,SI
83aba2fffffffff,14,90,SI
83aa2efffffffff,14,113,SI
83aa04fffffffff,14,110,SI
839eccfffffffff,14,70,SP
839f81fffffffff,14,133,SP
839fa5fffffffff,14,125,SP
839a45fffffffff,14,115,SP
838c43fffffffff,14,115,SI
838c5cfffffffff,14,50,SI
838d46fffffffff,14,140,SI
83a352fffffffff,14,138,SI
833cb5fffffffff,14,30,NI
835e6efffffffff,14,80,NA
835673fffffffff,14,70,NA
83442efffffffff,14,155,NA
8330c2fffffffff,14,95,WP
835dabfffffffff,14,128,EP
83720cfffffffff,14,120,WP
835c72fffffffff,14,140,EP
836d9dfffffffff,14,45,EP
838634fffffffff,14,65,SI
8364defffffffff,14,125,NI
835a49fffffffff,14,140,WP
8384b5fffffffff,14,125,SI
83a366fffffffff,14,148,SI
837b24fffffffff,14,128,SI
83a2d2fffffffff,14,65,SI
839e30fffffffff,14,125,SP
839f0efffffffff,14,115,SP
839f2afffffffff,14,108,SP
83ab5bfffffffff,14,128,SI
83aa25fffffffff,14,123,SI
83aa20fffffffff,14,100,SI
83aa35fffffffff,14,99,SI
839f09fffffffff,14,85,SP
83ab1cfffffffff,14,120,SI
83a385fffffffff,14,90,SI
839f0afffffffff,14,115,SP
839440fffffffff,14,67,SI
839c18fffffffff,14,93,SP
836e9cfffffffff,14,50,EP
834f81fffffffff,14,133,WP
834f8efffffffff,14,95,WP
834e85fffffffff,14,103,WP
834e9cfffffffff,14,120,WP
833083fffffffff,14,65,WP
833d99fffffffff,14,25,NI
833bb5fffffffff,14,110,NA
831af2fffffffff,14,70,NA
835164fffffffff,14,65,EP
835e8efffffffff,14,125,NA
832ad4fffffffff,14,65,NA
832a0efffffffff,14,90,NA
83321cfffffffff,14,70,WP
832a4dfffffffff,14,80,NA
834ef4fffffffff,14,95,WP
8344a3fffffffff,14,118,NA
834ea9fffffffff,14,90,WP
833209fffffffff,14,109,WP
834485fffffffff,14,120,NA
834cc1fffffffff,14,75,NA
834d59fffffffff,14,133,NA
833a30fffffffff,14,95,NA
833b2efffffffff,14,75,NA
83a316fffffffff,14,80,SI
833b8efffffffff,14,105,NA
839e36fffffffff,14,140,SP
839e5efffffffff,14,120,SP
833cd5fffffffff,14,65,NI
832e00fffffffff,14,60,WP
835c21fffffffff,14,118,EP
832b56fffffffff,14,88,NA
835d5efffffffff,14,130,EP
833b1dfffffffff,14,95,NA
833b0afffffffff,14,85,NA
836e49fffffffff,14,115,EP
835115fffffffff,14,115,EP
83512bfffffffff,14,90,EP
835176fffffffff,14,105,EP
836776fffffffff,14,140,NA
835629fffffffff,14,90,NA
83449bfffffffff,14,100,NA
834d96fffffffff,14,95,NA
832acbfffffffff,14,108,NA
83619dfffffffff,14,140,NI
837754fffffffff,14,43,WP
836440fffffffff,14,45,NI
83a38afffffffff,14,85,SI
83ab1bfffffffff,14,100,SI
839c76fffffffff,14,80,SP
83a6aafffffffff,14,113,SI
83badefffffffff,14,100,SP
832facfffffffff,14,73,WP
835e91fffffffff,14,120,NA
833b0efffffffff,14,90,NA
835b58fffffffff,14,90,WP
839f5dfffffffff,14,90,SP
83ab95fffffffff,14,80,SI
83aa31fffffffff,14,105,SI
839e04fffffffff,14,125,SP
83ab19fffffffff,14,113,SI
836d0afffffffff,14,85,EP
835eaefffffffff,14,135,NA
835633fffffffff,14,70,NA
835799fffffffff,14,103,NA
834fadfffffffff,14,140,WP
835676fffffffff,14,75,NA
833a35fffffffff,14,105,NA
83458dfffffffff,14,100,NA
839f73fffffffff,14,98,SP
83af6efffffffff,14,100,SI
838d49fffffffff,14,110,SI
83a394fffffffff,14,115,SI
835d54fffffffff,14,105,EP
83324efffffffff,14,60,WP
83168afffffffff,14,60,WP
8332abfffffffff,14,91,WP
8349a8fffffffff,14,85,EP
834e09fffffffff,14,135,WP
8356a9fffffffff,14,60,NA
839f72fffffffff,14,103,SP
834e9dfffffffff,14,115,WP
834e98fffffffff,14,90,WP
83ab8afffffffff,14,75,SI
83aaa2fffffffff,14,60,SI
834b65fffffffff,14,98,WP
8387a9fffffffff,14,65,SI
8373a4fffffffff,14,145,WP
835085fffffffff,14,80,EP
835790fffffffff,14,115,NA
833b05fffffffff,14,95,NA
834431fffffffff,14,115,NA
839f84fffffffff,13,140,SP
839b68fffffffff,13,115,SP
839b63fffffffff,13,90,SP
839b71fffffffff,13,123,SP
839b01fffffffff,13,125,SP
83a213fffffffff,13,115,SI
83a254fffffffff,13,115,SI
83cb60fffffffff,13,85,SI
83a6dafffffffff,13,90,SI
838d6dfffffffff,13,90,SI
838d08fffffffff,13,90,SI
83aaa0fffffffff,13,62,SI
839f34fffffffff,13,118,SP
839e60fffffffff,13,95,SP
8394e2fffffffff,13,65,SI
83a791fffffffff,13,70,SI
83af2dfffffffff,13,105,SI
83af2efffffffff,13,125,SI
839d14fffffffff,13,85,SP
83a251fffffffff,13,85,SI
83a2e1fffffffff,13,95,SI
83a38bfffffffff,13,55,SI
839e71fffffffff,13,135,SP
839f71fffffffff,13,75,SP
83944cfffffffff,13,50,SI
838d45fffffffff,13,83,SI
83af49fffffffff,13,130,SI
836916fffffffff,13,60,WP
8365b6fffffffff,13,73,WP
839b43fffffffff,13,153,SP
839b1cfffffffff,13,100,SP
8316f2fffffffff,13,65,WP
8316ebfffffffff,13,0,WP
83224efffffffff,13,30,WP
83308dfffffffff,13,45,WP
8330c4fffffffff,13,60,WP
832e49fffffffff,13,65,WP
83441bfffffffff,13,63,NA
834456fffffffff,13,110,NA
834454fffffffff,13,108,NA
834442fffffffff,13,80,NA
834558fffffffff,13,80,NA
834559fffffffff,13,110,NA
834465fffffffff,13,100,NA
831650fffffffff,13,0,WP
8356e6fffffffff,13,70,NA
835e0dfffffffff,13,103,NA
835e70fffffffff,13,113,NA
834cd9fffffffff,13,145,NA
834424fffffffff,13,165,NA
834f18fffffffff,13,125,WP
834e32fffffffff,13,130,WP
833271fffffffff,13,90,WP
833270fffffffff,13,65,WP
833201fffffffff,13,53,WP
833213fffffffff,13,60,WP
831ac9fffffffff,13,88,NA
832a42fffffffff,13,93,NA
832b4efffffffff,13,85,NA
833b00fffffffff,13,105,NA
835628fffffffff,13,95,NA
835606fffffffff,13,50,NA
834d6efffffffff,13,120,NA
834d1afffffffff,13,130,NA
834db1fffffffff,13,118,NA
832b44fffffffff,13,83,NA
8330cbfffffffff,13,90,WP
833a00fffffffff,13,103,NA
833b73fffffffff,13,90,NA
831ad1fffffffff,13,78,NA
8332f4fffffffff,13,60,WP
8332a9fffffffff,13,73,WP
835066fffffffff,13,88,EP
835065fffffffff,13,80,EP
8367b1fffffffff,13,123,NA
834533fffffffff,13,148,NA
836d24fffffffff,13,60,NA
8316e3fffffffff,13,50,WP
8332c2fffffffff,13,0,WP
833b41fffffffff,13,90,NA
833590fffffffff,13,85,NA
83321afffffffff,13,80,WP
834facfffffffff,13,83,WP
834523fffffffff,13,125,NA
83775efffffffff,13,35,WP
837750fffffffff,13,35,WP
837719fffffffff,13,40,WP
838719fffffffff,13,105,SI
8384e2fffffffff,13,65,SI
834422fffffffff,13,140,NA
83455dfffffffff,13,60,NA
8360dafffffffff,13,100,NI
834415fffffffff,13,120,NA
834ef6fffffffff,13,105,WP
83a362fffffffff,13,115,SI
838631fffffffff,13,65,SI
83a231fffffffff,13,70,SI
833b72fffffffff,13,90,NA
836194fffffffff,13,118,NI
836472fffffffff,13,35,NI
83958cfffffffff,13,83,SI
838d63fffffffff,13,125,SI
838c2efffffffff,13,70,SI
83cb2cfffffffff,13,60,SI
83a2edfffffffff,13,80,SI
83a2cdfffffffff,13,60,SI
839a08fffffffff,13,143,SP
839a0dfffffffff,13,93,SP
839a71fffffffff,13,68,SP
839a65fffffffff,13,85,SP
839b4dfffffffff,13,110,SP
83baeafffffffff,13,70,SP
83a6adfffffffff,13,100,SI
839db6fffffffff,13,115,SP
83a242fffffffff,13,105,SI
83a2b6fffffffff,13,84,SI
839b03fffffffff,13,130,SP
839b74fffffffff,13,110,SP
839b75fffffffff,13,110,SP
839f48fffffffff,13,68,SP
839c02fffffffff,13,135,SP
839c6afffffffff,13,75,SP
83a211fffffffff,13,115,SI
839414fffffffff,13,73,SI
838d71fffffffff,13,95,SI
83af4dfffffffff,13,115,SI
835b60fffffffff,13,68,WP
835b63fffffffff,13,103,WP
839b06fffffffff,13,110,SP
83af20fffffffff,13,110,SI
83af62fffffffff,13,100,SI
83456bfffffffff,13,115,NA
834894fffffffff,13,123,NA
832e68fffffffff,13,75,WP
8332d8fffffffff,13,65,WP
836494fffffffff,13,33,WP
8330d8fffffffff,13,85,WP
832f36fffffffff,13,110,WP
833362fffffffff,13,123,WP
8356e4fffffffff,13,65,NA
835619fffffffff,13,70,NA
83561afffffffff,13,80,NA
8356adfffffffff,13,80,NA
835e54fffffffff,13,90,NA
834589fffffffff,13,115,NA
834412fffffffff,13,115,NA
835d45fffffffff,13,90,EP
834064fffffffff,13,25,WP
834eb1fffffffff,13,110,WP
83335bfffffffff,13,65,WP
833229fffffffff,13,68,WP
835e01fffffffff,13,60,NA
834b24fffffffff,13,73,WP
832e0bfffffffff,13,60,WP
83456efffffffff,13,78,NA
834db3fffffffff,13,113,NA
832a4bfffffffff,13,120,NA
833b25fffffffff,13,70,NA
834f89fffffffff,13,125,WP
834cedfffffffff,13,155,NA
834d8dfffffffff,13,113,NA
833ba9fffffffff,13,70,NA
835e49fffffffff,13,150,NA
834c81fffffffff,13,137,NA
832a43fffffffff,13,115,NA
831ad9fffffffff,13,70,NA
835ec1fffffffff,13,125,NA
835eccfffffffff,13,120,NA
833b01fffffffff,13,95,NA
833b0cfffffffff,13,80,NA
835060fffffffff,13,80,EP
835d68fffffffff,13,85,EP
8332a1fffffffff,13,50,WP
8332a3fffffffff,13,38,WP
83560cfffffffff,13,103,NA
833a91fffffffff,13,103,NA
833ab1fffffffff,13,105,NA
833aa0fffffffff,13,105,NA
833b8bfffffffff,13,105,NA
834c29fffffffff,13,123,NA
834d0bfffffffff,13,115,NA
834d0efffffffff,13,115,NA
831696fffffffff,13,60,WP
838604fffffffff,13,65,SI
83aa61fffffffff,13,134,SI
8360dbfffffffff,13,100,NI
83871afffffffff,13,65,SI
832ae9fffffffff,13,88,NA
832a03fffffffff,13,68,NA
832a23fffffffff,13,73,NA
8364e0fffffffff,13,95,NI
83685dfffffffff,13,133,WP
839e1efffffffff,13,130,SP
839e19fffffffff,13,100,SP
839f55fffffffff,13,105,SP
83945dfffffffff,13,135,SI
83cb64fffffffff,13,90,SI
83cb42fffffffff,13,58,SI
838c24fffffffff,13,63,SI
838d1dfffffffff,13,55,SI
839481fffffffff,13,51,SI
839491fffffffff,13,120,SI
839f6afffffffff,13,70,SP
839f31fffffffff,13,105,SP
839f36fffffffff,13,120,SP
83a222fffffffff,13,98,SI
83a31bfffffffff,13,88,SI
839c4bfffffffff,13,35,SI
83a6d6fffffffff,13,90,SI
83a2b3fffffffff,13,99,SI
83ba91fffffffff,13,70,SP
83af29fffffffff,13,140,SI
83a286fffffffff,13,68,SI
837769fffffffff,13,135,WP
839e64fffffffff,13,90,SP
839f45fffffffff,13,78,SP
838641fffffffff,13,85,SI
833254fffffffff,13,75,WP
836d8efffffffff,13,60,EP
835c35fffffffff,13,113,EP
835d88fffffffff,13,150,EP
835d8cfffffffff,13,65,EP
835c6afffffffff,13,130,EP
836e53fffffffff,13,125,EP
832eecfffffffff,13,58,WP
835074fffffffff,13,90,EP
83301dfffffffff,13,45,WP
837925fffffffff,13,95,EP
835c09fffffffff,13,135,EP
835c08fffffffff,13,135,EP
835d89fffffffff,13,85,EP
836e8dfffffffff,13,45,EP
83562cfffffffff,13,110,NA
835623fffffffff,13,95,NA
833addfffffffff,13,110,NA
834d5dfffffffff,13,120,NA
836592fffffffff,13,65,WP
8316d9fffffffff,13,0,WP
834eb6fffffffff,13,85,WP
834caafffffffff,13,100,NA
834da3fffffffff,13,100,NA
831a92fffffffff,13,105,NA
831a91fffffffff,13,100,NA
835d82fffffffff,13,140,EP
833cc2fffffffff,13,135,NI
834d13fffffffff,13,83,NA
836c35fffffffff,13,70,EP
83618efffffffff,13,85,NI
833cb0fffffffff,13,40,NI
83a360fffffffff,13,140,SI
839e0efffffffff,13,135,SP
835b76fffffffff,13,50,WP
83abaefffffffff,13,90,SI
83aa2cfffffffff,13,115,SI
83aa21fffffffff,13,108,SI
83aa23fffffffff,13,110,SI
83aa00fffffffff,13,93,SI
83a3b4fffffffff,13,100,SI
839d32fffffffff,13,120,SP
839f11fffffffff,13,103,SP
839a6dfffffffff,13,55,SP
839b58fffffffff,13,113,SP
839b54fffffffff,13,95,SP
833d9bfffffffff,13,30,NI
835644fffffffff,13,55,NA
834405fffffffff,13,125,NA
835a45fffffffff,13,75,WP
835d1bfffffffff,13,85,EP
83724efffffffff,13,30,WP
834f10fffffffff,13,140,WP
834e13fffffffff,13,125,WP
8369abfffffffff,13,58,WP
8384eefffffffff,13,58,SI
83af26fffffffff,13,115,SI
839f03fffffffff,13,135,SP
839d36fffffffff,13,105,SP
83a2d6fffffffff,13,55,SI
8395b0fffffffff,13,75,SI
83aa26fffffffff,13,110,SI
83a39efffffffff,13,95,SI
839ce4fffffffff,13,99,SP
83aa45fffffffff,13,120,SI
839b29fffffffff,13,108,SP
839a72fffffffff,13,108,SP
83a2f0fffffffff,13,85,SI
83416cfffffffff,13,43,WP
833242fffffffff,13,67,WP
833099fffffffff,13,68,WP
83321dfffffffff,13,60,WP
833289fffffffff,13,45,WP
8316c8fffffffff,13,0,WP
8330cefffffffff,13,70,WP
832ee1fffffffff,13,50,WP
837168fffffffff,13,115,EP
831a89fffffffff,13,73,NA
835c68fffffffff,13,48,EP
835c34fffffffff,13,110,EP
835013fffffffff,13,53,EP
833af2fffffffff,13,105,NA
832b51fffffffff,13,105,NA
832b75fffffffff,13,90,NA
831a93fffffffff,13,83,NA
834870fffffffff,13,65,EP
834d34fffffffff,13,115,NA
8344a2fffffffff,13,130,NA
832ae3fffffffff,13,80,NA
831a95fffffffff,13,70,NA
833208fffffffff,13,70,WP
83329efffffffff,13,40,WP
833298fffffffff,13,65,WP
83440afffffffff,13,90,NA
834ce8fffffffff,13,150,NA
833a14fffffffff,13,108,NA
833a33fffffffff,13,90,NA
833b02fffffffff,13,108,NA
